"theta","tau"
17.858,0.456074986140848
17.859,0.456077045179217
17.86,0.456079104018949
17.861,0.456081162660072
17.862,0.456083221102615
17.863,0.456085279346608
17.864,0.456087337392081
17.865,0.456089395239062
17.866,0.45609145288758
17.867,0.456093510337665
17.868,0.456095567589345
17.869,0.456097624642651
17.87,0.456099681497611
17.871,0.456101738154255
17.872,0.456103794612612
17.873,0.45610585087271
17.874,0.456107906934579
17.875,0.456109962798248
17.876,0.456112018463747
17.877,0.456114073931104
17.878,0.456116129200349
17.879,0.456118184271511
17.88,0.456120239144619
17.881,0.456122293819701
17.882,0.456124348296788
17.883,0.456126402575908
17.884,0.456128456657091
17.885,0.456130510540365
17.886,0.456132564225759
17.887,0.456134617713303
17.888,0.456136671003026
17.889,0.456138724094957
17.89,0.456140776989125
17.891,0.456142829685559
17.892,0.456144882184288
17.893,0.456146934485341
17.894,0.456148986588748
17.895,0.456151038494536
17.896,0.456153090202736
17.897,0.456155141713376
17.898,0.456157193026486
17.899,0.456159244142094
17.9,0.456161286926704
17.901,0.456163337648354
17.902,0.45616538817259
17.903,0.45616743849944
17.904,0.456169488628934
17.905,0.456171538561099
17.906,0.456173588295966
17.907,0.456175637833563
17.908,0.456177687173919
17.909,0.456179736317064
17.91,0.456181785263026
17.911,0.456183834011833
17.912,0.456185882563516
17.913,0.456187930918103
17.914,0.456189979075623
17.915,0.456192027036104
17.916,0.456194074799577
17.917,0.456196122366069
17.918,0.45619816973561
17.919,0.456200216908228
17.92,0.456202263883953
17.921,0.456204310662813
17.922,0.456206357244837
17.923,0.456208403630055
17.924,0.456210449818494
17.925,0.456212495810184
17.926,0.456214541605155
17.927,0.456216587203433
17.928,0.456218632605049
17.929,0.456220677810032
17.93,0.45622272281841
17.931,0.456224767630211
17.932,0.456226812245466
17.933,0.456228856664202
17.934,0.456230900886449
17.935,0.456232944912235
17.936,0.45623498874159
17.937,0.456237032374541
17.938,0.456239075811118
17.939,0.45624111905135
17.94,0.456243162095264
17.941,0.456245204942891
17.942,0.456247247594259
17.943,0.456249290049397
17.944,0.456251332308333
17.945,0.456253374371096
17.946,0.456255416237716
17.947,0.45625745790822
17.948,0.456259499382637
17.949,0.456261540660997
17.95,0.456263581743327
17.951,0.456265622629658
17.952,0.456267663320016
17.953,0.456269703814432
17.954,0.456271744112934
17.955,0.45627378421555
17.956,0.456275824122309
17.957,0.45627786383324
17.958,0.456279903348372
17.959,0.456281942667733
17.96,0.456283981791352
17.961,0.456286020719258
17.962,0.456288059451479
17.963,0.456290097988044
17.964,0.456292136328982
17.965,0.45629417447432
17.966,0.456296212424089
17.967,0.456298250178316
17.968,0.456300287737031
17.969,0.456302325100261
17.97,0.456304362268036
17.971,0.456306399240384
17.972,0.456308436017333
17.973,0.456310472598913
17.974,0.456312508985151
17.975,0.456314545176077
17.976,0.456316581171719
17.977,0.456318616972105
17.978,0.456320652577265
17.979,0.456322687987227
17.98,0.456324723202018
17.981,0.456326758221669
17.982,0.456328793046207
17.983,0.456330827675661
17.984,0.45633286211006
17.985,0.456334896349431
17.986,0.456336930393805
17.987,0.456338964243208
17.988,0.45634099789767
17.989,0.456343031357219
17.99,0.456345064621884
17.991,0.456347097691692
17.992,0.456349130566674
17.993,0.456351163246856
17.994,0.456353195732269
17.995,0.456355228022939
17.996,0.456357260118896
17.997,0.456359292020168
17.998,0.456361323726783
17.999,0.456363355238771
18,0.456365386556159
18.001,0.456367417678975
18.002,0.456369448607249
18.003,0.456371479341009
18.004,0.456373509880283
18.005,0.456375540225099
18.006,0.456377570375486
18.007,0.456379600331473
18.008,0.456381630093088
18.009,0.456383659660359
18.01,0.456385689033314
18.011,0.456387718211983
18.012,0.456389747196393
18.013,0.456391775986572
18.014,0.45639380458255
18.015,0.456395832984354
18.016,0.456397861192013
18.017,0.456399889205556
18.018,0.45640191702501
18.019,0.456403944650404
18.02,0.456405972081766
18.021,0.456407999319125
18.022,0.456410026362508
18.023,0.456412053211945
18.024,0.456414079867464
18.025,0.456416106329092
18.026,0.456418132596858
18.027,0.456420158670791
18.028,0.456422184550919
18.029,0.45642421023727
18.03,0.456426235729872
18.031,0.456428261028754
18.032,0.456430286133943
18.033,0.456432311045469
18.034,0.45643433576336
18.035,0.456436360287643
18.036,0.456438384618346
18.037,0.456440408755499
18.038,0.45644243269913
18.039,0.456444456449266
18.04,0.456446480005936
18.041,0.456448503369168
18.042,0.45645052653899
18.043,0.456452549515431
18.044,0.456454572298519
18.045,0.456456594888282
18.046,0.456458617284747
18.047,0.456460639487944
18.048,0.456462661497901
18.049,0.456464683314645
18.05,0.456466704938205
18.051,0.456468726368609
18.052,0.456470747605886
18.053,0.456472768650062
18.054,0.456474789501167
18.055,0.456476810159229
18.056,0.456478830624275
18.057,0.456480850896335
18.058,0.456482870975435
18.059,0.456484890861605
18.06,0.456486910554872
18.061,0.456488930055264
18.062,0.456490949362809
18.063,0.456492968477537
18.064,0.456494987399474
18.065,0.456497006128648
18.066,0.456499024665089
18.067,0.456501043008824
18.068,0.45650306115988
18.069,0.456505079118287
18.07,0.456507096884071
18.071,0.456509114457262
18.072,0.456511131837888
18.073,0.456513149025975
18.074,0.456515166021553
18.075,0.456517182824649
18.076,0.456519199435292
18.077,0.456521215853509
18.078,0.456523232079328
18.079,0.456525248112778
18.08,0.456527263953886
18.081,0.456529279602681
18.082,0.45653129505919
18.083,0.456533310323442
18.084,0.456535325395464
18.085,0.456537340275284
18.086,0.456539354962931
18.087,0.456541369458432
18.088,0.456543383761816
18.089,0.45654539787311
18.09,0.456547411792342
18.091,0.45654942551954
18.092,0.456551439054732
18.093,0.456553452397946
18.094,0.456555465549211
18.095,0.456557478508553
18.096,0.456559491276001
18.097,0.456561503851582
18.098,0.456563516235326
18.099,0.456565528427259
18.1,0.456567540427409
18.101,0.456569552235804
18.102,0.456571563852473
18.103,0.456573575277443
18.104,0.456575586510742
18.105,0.456577597552398
18.106,0.456579608402438
18.107,0.456581619060891
18.108,0.456583629527785
18.109,0.456585639803146
18.11,0.456587649887004
18.111,0.456589659779386
18.112,0.456591669480319
18.113,0.456593678989832
18.114,0.456595688307953
18.115,0.456597697434709
18.116,0.456599706370127
18.117,0.456601715114237
18.118,0.456603723667065
18.119,0.45660573202864
18.12,0.456607740198989
18.121,0.45660974817814
18.122,0.456611755966121
18.123,0.456613763562959
18.124,0.456615770968682
18.125,0.456617778183319
18.126,0.456619785206897
18.127,0.456621792039443
18.128,0.456623798680985
18.129,0.456625805131552
18.13,0.45662781139117
18.131,0.456629817459868
18.132,0.456631823337673
18.133,0.456633829024613
18.134,0.456635834520716
18.135,0.456637839826009
18.136,0.45663984494052
18.137,0.456641849864277
18.138,0.456643854597308
18.139,0.456645859139639
18.14,0.4566478634913
18.141,0.456649867652317
18.142,0.456651871622718
18.143,0.456653875402531
18.144,0.456655878991784
18.145,0.456657882390503
18.146,0.456659885598718
18.147,0.456661888616455
18.148,0.456663891443742
18.149,0.456665894080607
18.15,0.456667896527077
18.151,0.45666989878318
18.152,0.456671900848943
18.153,0.456673902724395
18.154,0.456675904409562
18.155,0.456677905904473
18.156,0.456679907209155
18.157,0.456681908323636
18.158,0.456683909247942
18.159,0.456685909982102
18.16,0.456687910526144
18.161,0.456689910880094
18.162,0.456691911043981
18.163,0.456693911017832
18.164,0.456695910801674
18.165,0.456697910395536
18.166,0.456699909799443
18.167,0.456701909013426
18.168,0.456703908037509
18.169,0.456705906871722
18.17,0.456707905516092
18.171,0.456709903970646
18.172,0.456711902235411
18.173,0.456713900310416
18.174,0.456715898195687
18.175,0.456717895891253
18.176,0.45671989339714
18.177,0.456721890713377
18.178,0.45672388783999
18.179,0.456725884777007
18.18,0.456727881524456
18.181,0.456729878082364
18.182,0.456731874450758
18.183,0.456733870629666
18.184,0.456735866619116
18.185,0.456737862419134
18.186,0.456739858029749
18.187,0.456741853450987
18.188,0.456743848682877
18.189,0.456745843725445
18.19,0.456747838578719
18.191,0.456749833242726
18.192,0.456751827717494
18.193,0.45675382200305
18.194,0.456755816099421
18.195,0.456757810006635
18.196,0.45675980372472
18.197,0.456761797253702
18.198,0.456763790593609
18.199,0.456765783744469
18.2,0.456767776706308
18.201,0.456769769479155
18.202,0.456771762063035
18.203,0.456773754457978
18.204,0.456775746664009
18.205,0.456777738681157
18.206,0.456779730509449
18.207,0.456781722148912
18.208,0.456783713599573
18.209,0.45678570486146
18.21,0.4567876959346
18.211,0.45678968681902
18.212,0.456791677514748
18.213,0.45679366802181
18.214,0.456795658340235
18.215,0.456797648470049
18.216,0.45679963841128
18.217,0.456801628163954
18.218,0.4568036177281
18.219,0.456805607103745
18.22,0.456807596290915
18.221,0.456809585289638
18.222,0.456811574099941
18.223,0.456813562721852
18.224,0.456815551155397
18.225,0.456817539400604
18.226,0.456819527457501
18.227,0.456821515326113
18.228,0.456823503006469
18.229,0.456825490498596
18.23,0.456827477802521
18.231,0.456829464918271
18.232,0.456831451845873
18.233,0.456833438585355
18.234,0.456835425136743
18.235,0.456837411500066
18.236,0.456839397675349
18.237,0.45684138366262
18.238,0.456843369461907
18.239,0.456845355073236
18.24,0.456847340496634
18.241,0.45684932573213
18.242,0.456851310779749
18.243,0.456853295639519
18.244,0.456855280311468
18.245,0.456857264795621
18.246,0.456859249092007
18.247,0.456861233200653
18.248,0.456863217121585
18.249,0.45686520085483
18.25,0.456867184400417
18.251,0.456869167758371
18.252,0.45687115092872
18.253,0.456873133911491
18.254,0.456875116706711
18.255,0.456877099314407
18.256,0.456879081734607
18.257,0.456881063967336
18.258,0.456883046012623
18.259,0.456885027870494
18.26,0.456887009540977
18.261,0.456888991024098
18.262,0.456890972319884
18.263,0.456892953428363
18.264,0.456894934349561
18.265,0.456896915083506
18.266,0.456898895630224
18.267,0.456900875989743
18.268,0.456902856162089
18.269,0.45690483614729
18.27,0.456906815945372
18.271,0.456908795556362
18.272,0.456910774980288
18.273,0.456912754217176
18.274,0.456914733267054
18.275,0.456916712129948
18.276,0.456918690805885
18.277,0.456920669294892
18.278,0.456922647596997
18.279,0.456924625712225
18.28,0.456926603640605
18.281,0.456928581382163
18.282,0.456930558936925
18.283,0.456932536304919
18.284,0.456934513486172
18.285,0.456936490480711
18.286,0.456938467288562
18.287,0.456940443909752
18.288,0.456942420344309
18.289,0.456944396592258
18.29,0.456946372653628
18.291,0.456948348528445
18.292,0.456950324216736
18.293,0.456952299718527
18.294,0.456954275033846
18.295,0.456956250162719
18.296,0.456958225105174
18.297,0.456960199861236
18.298,0.456962174430934
18.299,0.456964148814293
18.3,0.456966123011341
18.301,0.456968097022104
18.302,0.456970070846609
18.303,0.456972044484884
18.304,0.456974017936954
18.305,0.456975991202847
18.306,0.456977964282589
18.307,0.456979937176208
18.308,0.456981909883729
18.309,0.456983882405181
18.31,0.456985854740589
18.311,0.45698782688998
18.312,0.456989798853381
18.313,0.45699177063082
18.314,0.456993742222322
18.315,0.456995713627914
18.316,0.456997684847624
18.317,0.456999655881477
18.318,0.457001626729501
18.319,0.457003597391722
18.32,0.457005567868167
18.321,0.457007538158863
18.322,0.457009508263837
18.323,0.457011478183115
18.324,0.457013447916723
18.325,0.45701541746469
18.326,0.45701738682704
18.327,0.457019356003802
18.328,0.457021324995001
18.329,0.457023293800665
18.33,0.457025262420819
18.331,0.457027230855491
18.332,0.457029199104708
18.333,0.457031167168496
18.334,0.457033135046881
18.335,0.45703510273989
18.336,0.457037070247551
18.337,0.457039037569889
18.338,0.457041004706931
18.339,0.457042971658704
18.34,0.457044938425235
18.341,0.45704690500655
18.342,0.457048871402675
18.343,0.457050837613638
18.344,0.457052803639464
18.345,0.457054769480181
18.346,0.457056735135816
18.347,0.457058700606393
18.348,0.457060665891941
18.349,0.457062630992486
18.35,0.457064595908055
18.351,0.457066560638673
18.352,0.457068525184367
18.353,0.457070489545165
18.354,0.457072453721093
18.355,0.457074417712176
18.356,0.457076381518442
18.357,0.457078345139918
18.358,0.457080308576629
18.359,0.457082271828603
18.36,0.457084234895865
18.361,0.457086197778442
18.362,0.457088160476362
18.363,0.45709012298965
18.364,0.457092085318332
18.365,0.457094047462436
18.366,0.457096009421988
18.367,0.457097971197014
18.368,0.457099932787541
18.369,0.457101894193594
18.37,0.457103855415202
18.371,0.45710581645239
18.372,0.457107777305184
18.373,0.457109737973612
18.374,0.457111698457699
18.375,0.457113658757472
18.376,0.457115618872957
18.377,0.457117578804182
18.378,0.457119538551171
18.379,0.457121498113952
18.38,0.457123457492551
18.381,0.457125416686995
18.382,0.45712737569731
18.383,0.457129334523522
18.384,0.457131293165657
18.385,0.457133251623743
18.386,0.457135209897805
18.387,0.45713716798787
18.388,0.457139125893964
18.389,0.457141083616114
18.39,0.457143041154346
18.391,0.457144998508686
18.392,0.457146955679161
18.393,0.457148912665797
18.394,0.45715086946862
18.395,0.457152826087657
18.396,0.457154782522934
18.397,0.457156738774477
18.398,0.457158694842313
18.399,0.457160650726468
18.4,0.457162606426968
18.401,0.45716456194384
18.402,0.45716651727711
18.403,0.457168472426804
18.404,0.457170427392949
18.405,0.457172382175571
18.406,0.457174336774695
18.407,0.457176291190349
18.408,0.457178245422559
18.409,0.457180199471351
18.41,0.45718215333675
18.411,0.457184107018785
18.412,0.457186060517479
18.413,0.457188013832861
18.414,0.457189966964956
18.415,0.457191919913791
18.416,0.457193872679391
18.417,0.457195825261783
18.418,0.457197777660993
18.419,0.457199729877047
18.42,0.457201681909972
18.421,0.457203633759794
18.422,0.457205585426539
18.423,0.457207536910232
18.424,0.457209488210901
18.425,0.457211439328572
18.426,0.45721339026327
18.427,0.457215341015023
18.428,0.457217291583855
18.429,0.457219241969793
18.43,0.457221192172864
18.431,0.457223142193094
18.432,0.457225092030508
18.433,0.457227041685133
18.434,0.457228991156994
18.435,0.45723094044612
18.436,0.457232889552534
18.437,0.457234838476263
18.438,0.457236787217334
18.439,0.457238735775773
18.44,0.457240684151606
18.441,0.457242632344858
18.442,0.457244580355556
18.443,0.457246528183726
18.444,0.457248475829394
18.445,0.457250423292587
18.446,0.45725237057333
18.447,0.457254317671649
18.448,0.45725626458757
18.449,0.45725821132112
18.45,0.457260157872325
18.451,0.45726210424121
18.452,0.457264050427802
18.453,0.457265996432127
18.454,0.45726794225421
18.455,0.457269887894078
18.456,0.457271833351757
18.457,0.457273778627273
18.458,0.457275723720652
18.459,0.457277668631919
18.46,0.457279613361101
18.461,0.457281557908225
18.462,0.457283502273315
18.463,0.457285446456398
18.464,0.4572873904575
18.465,0.457289334276647
18.466,0.457291277913864
18.467,0.457293221369179
18.468,0.457295164642616
18.469,0.457297107734202
18.47,0.457299050643963
18.471,0.457300993371924
18.472,0.457302935918112
18.473,0.457304878282553
18.474,0.457306820465272
18.475,0.457308762466296
18.476,0.45731070428565
18.477,0.45731264592336
18.478,0.457314587379452
18.479,0.457316528653953
18.48,0.457318469746888
18.481,0.457320410658282
18.482,0.457322351388163
18.483,0.457324291936555
18.484,0.457326232303485
18.485,0.457328172488978
18.486,0.457330112493061
18.487,0.457332052315759
18.488,0.457333991957098
18.489,0.457335931417105
18.49,0.457337870695804
18.491,0.457339809793222
18.492,0.457341748709384
18.493,0.457343687444317
18.494,0.457345625998046
18.495,0.457347564370598
18.496,0.457349502561997
18.497,0.45735144057227
18.498,0.457353378401442
18.499,0.45735531604954
18.5,0.45735725351659
18.501,0.457359190802616
18.502,0.457361127907645
18.503,0.457363064831703
18.504,0.457365001574815
18.505,0.457366938137007
18.506,0.457368874518306
18.507,0.457370810718736
18.508,0.457372746738323
